"AadCmdName","AadModuleName","GraphCmdName","GraphModuleName","AadParamName","GraphParamName","GraphCmdScope","GraphUri","IsV1","IsBeta"
"Get-MsolGroup","MSOnline","Get-MgGroup","","UserPrincipalName","","","","False","False"
"Get-MsolGroup","MSOnline","Get-MgGroup","","GroupType","","","","False","False"
"Get-MsolGroup","MSOnline","Get-MgGroup","","HasErrorsOnly","","","","False","False"
"Get-MsolGroup","MSOnline","Get-MgGroup","","HasLicenseErrorsOnly","","","","False","False"
"Get-MsolGroup","MSOnline","Get-MgGroup","","SearchString","","","","False","False"
"Get-MsolGroup","MSOnline","Get-MgGroup","","MaxResults","","","","False","False"
"Get-MsolGroup","MSOnline","Get-MgGroup","","All","All","","","False","False"
"Get-MsolGroup","MSOnline","Get-MgGroup","","TenantId","","","","False","False"
"Remove-AzureADMSGroup","AzureAD","Remove-MgGroup","","Id","","","","False","False"
"Get-AzureADUserDirectReport","AzureAD","Get-MgUserDirectReport","","ObjectId","","","","False","False"
"Get-AzureADUserDirectReport","AzureAD","Get-MgUserDirectReport","","All","All","","","False","False"
"Get-AzureADUserDirectReport","AzureAD","Get-MgUserDirectReport","","Top","Top","","","False","False"
